00000	88456	86568
00001	16651	36716
00001	47247	33148
00002	62989	04121
00002	67863	66906
00002	77436	69165
00002	79562	48429
00004	25736	35767
00004	36553	33345
00004	55606	75543
00005	73561	83745
00006	47737	04151
00006	67013	06728
00008	03597	41486
00008	28013	33240
00008	54705	64482
00010	04808	24442
00010	92416	64708
00012	73252	58231
00012	78052	87454
00013	64771	37712
00016	24673	09117
00017	25026	38575
00017	94116	42787
00019	52017	89158
00019	53252	92898
00020	45686	98149
00020	76759	35683
00023	53718	95310
00026	55891	26948
00026	77803	86706
00026	81342	73687
00027	16599	49058
00027	22910	14775
00027	53350	80162
00027	81208	64235
00029	47865	99776
00030	03134	44240
00030	49424	71596
00030	54637	31183
00031	68820	00732
00032	48683	87552
00032	56819	39419
00033	19780	53966
00033	22984	25809
00034	96179	90312
00035	27679	20943
00036	95682	93636
00037	17771	86366
00037	98008	26751
00038	06213	70806
00039	85906	69344
00040	21528	56893
00040	32254	17167
00042	41056	10920
00043	47513	23307
00045	07355	86143
00045	14548	09366
00045	86175	97694
00046	18774	66679
00046	93082	17582
00050	21035	41759
00050	22856	55274
00050	96862	61049
00051	16968	20260
00051	71036	63320
00051	88844	27229
00051	89004	24962
00051	94686	89435
00054	83570	22735
00055	12798	86327
00055	28127	34046
00055	41810	51986
00055	53402	92628
00056	82772	26327
00056	90842	27244
00058	10236	05393
00059	05640	82989
00059	50967	37121
00059	90789	66072
00065	16069	31915
00067	00997	82942
00067	50124	55096
00069	72339	52959
00070	49238	69802
00070	53268	05900
00072	09829	88835
00072	77094	57983
00077	77883	32460
00078	65817	61539
00080	55924	82004
00082	73257	02317
00082	77977	02809
00082	91013	54282
00084	72784	90668
00084	76810	84519
00084	84367	06700
00086	90338	53435
00087	32945	00981
00087	66888	61288
00088	87343	28870
00091	28063	77560
00091	58481	12649
00091	93410	78857
00092	27744	21651
00092	80717	64498
00094	43072	12390
00094	57060	16008
00094	66519	32644
00095	27460	71963
00095	53399	98775
00095	73984	66497
00095	80813	79161
00096	16751	21775
00097	68622	66682
00097	95391	70253
00097	96020	29490
00098	09111	49837
00098	12720	51261
00099	11618	04363
00100	66777	87062
00102	31264	64420
00102	48260	26343
00103	12611	83313
00103	23420	47824
00103	87270	14682
00104	31211	20601
00105	71068	57133
00107	94625	21420
00108	67682	05750
00108	99905	56606
00110	60640	40710
00110	95380	95961
00112	22591	56907
00112	78900	16270
00114	59206	30519
00115	21695	68607
00116	98988	58881
00117	10022	11858
00118	07728	74002
00118	78859	14039
00118	90932	30654
00120	86898	13830
00121	76954	02263
00123	42846	83442
00124	89976	00845
00126	22157	14096
00126	42853	50541
00126	87085	05056
00128	50663	78188
00128	71299	02424
00128	75030	07870
00129	77607	51648
00130	07912	29335
00131	56984	20575
00132	30799	88523
00133	34060	60739
00133	76274	28858
00134	10700	27668
00134	72754	10296
00135	89344	16291
00136	43356	25338
00137	89104	37090
00138	80592	05540
00139	38013	49451
00144	77842	33859
00145	38435	31535
00149	33467	46729
00150	98332	00388
00152	53731	99433
00152	66688	18400
00152	75074	66360
00152	93969	08255
00153	52072	68396
00154	25483	43603
00154	85492	19097
00155	62389	70503
00156	77371	68589
00158	27377	41719
00159	02974	02068
00159	31884	33111
00159	41207	28496
00161	36969	99345
00161	60182	67307
00162	09917	06081
00162	21289	26363
